ko,n_a,n_b,eff_a,eff_b,cross_cos,rel_a,rel_b,reliable,clears_gate,contrast
DDX17,307,233,1.019392728805542,0.8764804005622864,0.40461859107017517,0.44767544865608216,0.27031851559877396,False,False,IFNγ+Co-culture
CDK6,196,106,1.4286832809448242,1.4834989309310913,0.40463975071907043,0.49989060759544374,0.4009820222854614,False,False,IFNγ+Co-culture
SGK1,262,210,0.9642192721366882,0.7317917346954346,0.4048405587673187,0.30103170573711396,0.06981153935194015,False,False,IFNγ+Co-culture
CMSS1,399,338,0.8316769003868103,0.7211745381355286,0.40967825055122375,0.39745686054229734,0.27815441191196444,False,False,IFNγ+Co-culture
TMED10,66,43,2.4045960903167725,2.087322473526001,0.417463093996048,0.5886689901351929,0.3632518768310547,False,False,IFNγ+Co-culture
SNHG6,202,198,0.9734972715377808,1.008913278579712,0.4196402132511139,0.20082962214946748,0.3370675802230835,False,False,IFNγ+Co-culture
CDK4,344,242,0.9316807985305786,0.8265645503997803,0.420213520526886,0.43849833607673644,0.32371134161949155,False,False,IFNγ+Co-culture
SINHCAF,173,126,1.2622437477111816,1.4136520624160767,0.423596054315567,0.41600278615951536,0.43748276233673095,False,False,IFNγ+Co-culture
CD47,425,306,0.8286727070808411,0.7020401358604431,0.436624675989151,0.4098429799079895,0.2137795254588127,False,False,IFNγ+Co-culture
KDR,347,284,0.8402511477470398,0.6992336511611938,0.43829935789108276,0.3285706102848053,0.1102151907980442,False,False,IFNγ+Co-culture
SET,196,166,1.3276625871658325,1.0335330963134766,0.44104745984077454,0.5057560324668884,0.2598448917269707,False,False,IFNγ+Co-culture
PIK3IP1,229,218,1.5125398635864258,0.8476047515869141,0.4425657093524933,0.6043991386890412,0.25437453091144563,False,False,IFNγ+Co-culture
TFAP2A,242,234,1.1028307676315308,0.8344308137893677,0.4432993531227112,0.380802720785141,0.2629196807742119,False,False,IFNγ+Co-culture
KCNN4,356,265,0.824693500995636,0.7747483849525452,0.4446045160293579,0.34248225688934325,0.26742168366909025,False,False,IFNγ+Co-culture
SMAD3,271,272,1.0628000497817993,0.8023521304130554,0.4455781579017639,0.409850549697876,0.2802886813879013,False,False,IFNγ+Co-culture
SLC26A2,263,247,1.0038855075836182,0.7839473485946655,0.4460388720035553,0.40643308162689207,0.26437880992889407,False,False,IFNγ+Co-culture
LCP1,360,304,0.8956393003463745,0.7631266713142395,0.44676849246025085,0.40335376262664796,0.2956239551305771,False,False,IFNγ+Co-culture
CKS1B,409,292,0.80894535779953,0.8160303235054016,0.4471793472766876,0.3303447961807251,0.39533289670944216,False,False,IFNγ+Co-culture
TP53,221,191,1.058910608291626,1.1225687265396118,0.45591989159584045,0.32008835673332214,0.42206762433052064,False,False,IFNγ+Co-culture
HLA-H,336,294,0.9615423083305359,0.6882803440093994,0.4560324251651764,0.3953094303607941,0.11430124044418336,False,False,IFNγ+Co-culture
SPESP1,247,226,0.8970167636871338,0.9737379550933838,0.45774972438812256,0.24300704896450043,0.3694351017475128,False,False,IFNγ+Co-culture
EMP1,378,299,0.8287429213523865,0.7479495406150818,0.466315895318985,0.33727859854698183,0.27347386032342913,False,False,IFNγ+Co-culture
GPNMB,306,287,0.8468770384788513,0.8074953556060791,0.4682111144065857,0.347716349363327,0.2852285385131836,False,False,IFNγ+Co-culture
DLL3,371,287,0.8009477257728577,0.7715709805488586,0.4740588366985321,0.3245037019252777,0.29580446481704714,False,False,IFNγ+Co-culture
TMEM173,216,217,0.9395415186882019,1.0445715188980103,0.48244065046310425,0.2648761659860611,0.4546460390090942,False,False,IFNγ+Co-culture
WBP2,255,225,1.0649538040161133,0.933851957321167,0.48855990171432495,0.42888508439064027,0.2779469944536686,False,False,IFNγ+Co-culture
C1QBP,301,194,1.2635231018066406,0.9340029358863831,0.48898065090179443,0.610597038269043,0.28319002091884615,False,False,IFNγ+Co-culture
FGFR1,467,395,0.7695885896682739,0.7019969820976257,0.4893375635147095,0.41211621165275575,0.3627374529838562,False,False,IFNγ+Co-culture
RB1,289,303,1.24117112159729,0.9105384945869446,0.4922691881656647,0.5932604670524597,0.40460025370121,False,False,IFNγ+Co-culture
SERPINE2,226,189,1.4284573793411255,1.0509322881698608,0.4937182664871216,0.5999342918395996,0.2851389467716217,False,False,IFNγ+Co-culture
ACTA2,602,448,0.7139801979064941,0.718226432800293,0.49930340051651,0.47051594257354734,0.39070104360580443,False,False,IFNγ+Co-culture
CCND2,405,331,0.7555792331695557,0.864077627658844,0.5109678506851196,0.3002613842487335,0.5208719491958618,False,False,IFNγ+Co-culture
NONO,231,213,1.0946826934814453,1.037050485610962,0.5127381682395935,0.38974674344062804,0.3634660243988037,False,False,IFNγ+Co-culture
NEAT1,256,215,0.9717086553573608,0.8922312259674072,0.5163837671279907,0.3286905825138092,0.313968163728714,False,False,IFNγ+Co-culture
SMAD4,274,210,1.308861494064331,1.2589484453201294,0.5171025991439819,0.6117414832115173,0.5148461043834687,True,True,IFNγ+Co-culture
ATP5MD,246,213,1.1163437366485596,0.9929284453392029,0.5172916054725647,0.4337844431400299,0.32591366171836855,False,False,IFNγ+Co-culture
MRPL47,166,107,1.7820805311203003,1.7261065244674683,0.5280352830886841,0.6352321147918701,0.5352425456047059,True,True,IFNγ+Co-culture
PTMA,226,259,1.306727647781372,1.1174649000167847,0.528533399105072,0.5424830317497253,0.5299742877483368,True,True,IFNγ+Co-culture
TPRKB,50,74,2.3068580627441406,2.464827537536621,0.5382240414619446,0.3353607624769211,0.5947948694229126,False,False,IFNγ+Co-culture
CCND1,271,170,1.3350930213928223,1.2758285999298096,0.5402001142501831,0.6334023714065552,0.453729909658432,False,False,IFNγ+Co-culture
DNMT1,140,118,1.4090733528137207,1.4093432426452637,0.5628279447555542,0.38164591789245605,0.25912485010921954,False,False,IFNγ+Co-culture
MYC,68,77,2.414963722229004,2.3249430656433105,0.5632911324501038,0.5483682572841644,0.47843297719955447,False,False,IFNγ+Co-culture
NPC1,320,284,1.3294079303741455,1.1929510831832886,0.5754621028900146,0.6807407140731812,0.6309542894363404,True,True,IFNγ+Co-culture
CDKN2B,413,315,1.0856659412384033,1.0218801498413086,0.57968670129776,0.5994187116622924,0.5743329524993896,True,True,IFNγ+Co-culture
A2M,519,436,0.7857995629310608,0.6651994585990906,0.5847787261009216,0.4983305692672729,0.35304588079452515,False,False,IFNγ+Co-culture
TIMP1,229,239,1.2526601552963257,1.064944863319397,0.5860649347305298,0.5294826686382293,0.46066623330116274,False,False,IFNγ+Co-culture
HLA-B,223,190,1.117409586906433,1.3730013370513916,0.6219182014465332,0.37381293773651125,0.5414073944091797,False,False,IFNγ+Co-culture
HLA-E,292,258,1.3674030303955078,0.9906627535820007,0.6424371600151062,0.6409750819206238,0.4596941649913788,False,False,IFNγ+Co-culture
SLIRP,169,148,1.429813027381897,1.5817363262176514,0.6457328796386719,0.4601373612880707,0.5789817333221435,False,False,IFNγ+Co-culture
CTPS1,189,117,1.5267754793167114,2.2995290756225586,0.6500945091247559,0.5910119414329529,0.7207643032073975,True,True,IFNγ+Co-culture
CTSD,478,408,0.8882725238800049,1.2263702154159546,0.6609575152397156,0.447610479593277,0.7232440948486328,False,False,IFNγ+Co-culture
TXNDC17,215,144,1.879455804824829,1.8470021486282349,0.6661020517349243,0.742717158794403,0.6935588717460632,True,True,IFNγ+Co-culture
STAT1,209,386,6.035348892211914,5.443589687347412,0.6679072380065918,0.9699084281921386,0.9853100657463074,True,True,IFNγ+Co-culture
EIF3K,319,230,1.2076818943023682,1.5226942300796509,0.6695196032524109,0.6138300418853759,0.6852285504341126,True,True,IFNγ+Co-culture
IFNGR1,291,414,5.034204959869385,4.928093433380127,0.6715536117553711,0.9682908654212952,0.9829696655273438,True,True,IFNγ+Co-culture
JAK2,340,528,4.925150394439697,4.934987545013428,0.6782362461090088,0.9716934442520142,0.9873868465423584,True,True,IFNγ+Co-culture
HLA-C,257,216,1.4937907457351685,1.574474573135376,0.6862150430679321,0.6392621874809266,0.6860292077064514,True,True,IFNγ+Co-culture
CTSL,355,298,1.2563228607177734,1.0908507108688354,0.6881349682807922,0.6686222434043885,0.5966624975204468,True,True,IFNγ+Co-culture
IFNGR2,385,603,5.065486431121826,4.695130348205566,0.6896870732307434,0.9789659857749939,0.9865559339523315,True,True,IFNγ+Co-culture
B2M,532,480,1.0487720966339111,1.1882648468017578,0.6948075294494629,0.6284454226493835,0.7421057939529419,True,True,IFNγ+Co-culture
CD63,351,291,1.2708641290664673,1.337819218635559,0.7048379778862,0.6477851152420044,0.6569085478782654,True,True,IFNγ+Co-culture
JAK1,338,478,4.81352424621582,5.067576885223389,0.7217822670936584,0.9690271019935608,0.9869931221008301,True,True,IFNγ+Co-culture
